voltage,current,time
0.003640831,3.735325e-05,394.6615
0.003646046,3.740471e-05,395.2036
0.003650695,3.745151e-05,395.7457
0.003655672,3.749691e-05,396.2879
0.003660977,3.753847e-05,396.83
0.003665626,3.758993e-05,397.3721
0.003670961,3.763905e-05,397.9142
0.003675818,3.768993e-05,398.4563
0.003680587,3.772858e-05,398.9984
0.003685623,3.778003e-05,399.5405
0.00369066,3.782648e-05,400.0827
0.003695637,3.787118e-05,400.6248
0.003700048,3.791193e-05,401.1669
0.003705174,3.795966e-05,401.709
0.00371033,3.801018e-05,402.2511
0.003715158,3.806152e-05,402.7933
0.003720313,3.811135e-05,403.3354
0.00372526,3.815163e-05,403.8775
0.003730237,3.820506e-05,404.4196
0.003735393,3.824732e-05,404.9617
0.003740102,3.829715e-05,405.5038
0.003745317,3.834628e-05,406.0459
0.003750354,3.839424e-05,406.5881
0.003755033,3.843848e-05,407.1302
0.003760338,3.848644e-05,407.6723
0.003765106,3.85337e-05,408.2144
0.003770232,3.8584e-05,408.7566
0.003775269,3.863417e-05,409.2987
0.003780305,3.868481e-05,409.8408
0.003785282,3.8723e-05,410.3829
0.003790319,3.877445e-05,410.925
0.003795177,3.88159e-05,411.4672
0.003800243,3.886689e-05,412.0093
0.003805459,3.891077e-05,412.5514
0.003810287,3.895944e-05,413.0935
0.003815353,3.901601e-05,413.6356
0.003819972,3.906386e-05,414.1778
0.003825217,3.910577e-05,414.7199
0.003830373,3.916153e-05,415.262
0.003835261,3.920868e-05,415.8041
0.003840268,3.925792e-05,416.3462
0.003845483,3.930449e-05,416.8883
0.003850102,3.935071e-05,417.4304
0.003855258,3.94024e-05,417.9726
0.003860354,3.945222e-05,418.5147
0.003865182,3.949832e-05,419.0568
0.003870368,3.955211e-05,419.5989
0.003875017,3.959227e-05,420.141
0.003880084,3.964268e-05,420.6832
0.003885388,3.968843e-05,421.2253
0.003890157,3.974023e-05,421.7674
0.003895253,3.979006e-05,422.3095
0.003899634,3.982708e-05,422.8516
0.0039047,3.988878e-05,423.3938
0.003909677,3.992999e-05,423.9359
0.003914773,3.998145e-05,424.478
0.00391978,4.003558e-05,425.0201
0.003924608,4.008017e-05,425.5622
0.003929615,4.01258e-05,426.1044
0.00393489,4.017516e-05,426.6465
0.003939599,4.021695e-05,427.1886
0.003944844,4.02733e-05,427.7307
0.003949791,4.032126e-05,428.2728
0.003954738,4.037295e-05,428.8149
0.003959805,4.04187e-05,429.3571
0.003964514,4.046783e-05,429.8992
0.003969759,4.051346e-05,430.4413
0.003974646,4.056608e-05,430.9834
0.003979504,4.061859e-05,431.5255
0.00398466,4.066515e-05,432.0677
0.003989577,4.070462e-05,432.6098
0.003994644,4.076271e-05,433.1519
0.003999829,4.080532e-05,433.694
