voltage [V],current [A],time [s]
-0.003158629,-4.55986e-05,34.41615
-0.003138661,-4.549927e-05,34.55721
-0.003110141,-4.54001e-05,34.69824
-0.002822757,-4.529905e-05,34.83928
-0.002822131,-4.519989e-05,34.98035
-0.002821982,-4.509893e-05,35.1214
-0.002821147,-4.499948e-05,35.26245
-0.002821565,-4.490039e-05,35.40351
-0.002820581,-4.479942e-05,35.54456
-0.002819896,-4.469999e-05,35.6856
-0.002819926,-4.459891e-05,35.82664
-0.002818882,-4.449979e-05,35.96769
-0.002818376,-4.43989e-05,36.10875
-0.002818406,-4.429949e-05,36.24979
-0.002817601,-4.420022e-05,36.39083
-0.002816767,-4.409933e-05,36.53187
-0.002816528,-4.400001e-05,36.67294
-0.002816349,-4.389875e-05,36.81401
-0.002816111,-4.379937e-05,36.95506
-0.002815217,-4.369866e-05,37.09611
-0.002815425,-4.359914e-05,37.23717
-0.002814025,-4.349995e-05,37.3782
-0.002814025,-4.339895e-05,37.51924
-0.002813876,-4.329959e-05,37.66028
-0.002812833,-4.319868e-05,37.80134
-0.002812564,-4.309947e-05,37.9424
-0.002812356,-4.300018e-05,38.08345
-0.002811313,-4.289902e-05,38.2245
-0.00281176,-4.279993e-05,38.36554
-0.002810806,-4.269893e-05,38.50657
-0.002810627,-4.259965e-05,38.64761
-0.002810299,-4.249858e-05,38.78868
-0.002809346,-4.239951e-05,38.92973
-0.002809435,-4.230026e-05,39.07079
-0.00280869,-4.219919e-05,39.21183
-0.002809018,-4.209971e-05,39.3529
-0.002808332,-4.199868e-05,39.49395
-0.002807319,-4.189946e-05,39.63501
-0.002807081,-4.180014e-05,39.77607
-0.002807587,-4.169926e-05,39.91712
-0.002806276,-4.159998e-05,40.05817
-0.002806634,-4.149902e-05,40.19922
-0.002806038,-4.139984e-05,40.34028
-0.002806067,-4.129876e-05,40.48131
-0.002804905,-4.119932e-05,40.62234
-0.002804756,-4.110023e-05,40.76337
-0.002804339,-4.099919e-05,40.90445
-0.002804101,-4.090006e-05,41.0455
-0.002804101,-4.079887e-05,41.18656
-0.002802938,-4.069963e-05,41.32761
-0.002802759,-4.059874e-05,41.46868
-0.002801895,-4.049942e-05,41.60972
-0.002801836,-4.040002e-05,41.75076
-0.002801478,-4.029904e-05,41.89181
-0.002801299,-4.019993e-05,42.03289
-0.002800912,-4.009881e-05,42.17394
-0.002800971,-3.999964e-05,42.31498
-0.002800465,-3.990019e-05,42.45604
-0.00279966,-3.97994e-05,42.59708
-0.002799302,-3.970011e-05,42.73813
-0.002798975,-3.959921e-05,42.87917
-0.002798378,-3.949982e-05,43.02024
-0.002798826,-3.939877e-05,43.16128
-0.00279814,-3.929962e-05,43.30233
-0.002797931,-3.920025e-05,43.44339
-0.002797663,-3.909928e-05,43.58443
-0.002796799,-3.899993e-05,43.72547
-0.002796561,-3.889916e-05,43.86652
-0.002795964,-3.879987e-05,44.00758
-0.002795607,-3.870034e-05,44.14862
-0.002795428,-3.859935e-05,44.28965
-0.002795339,-3.85001e-05,44.4307
-0.002794623,-3.839914e-05,44.57178
-0.002794057,-3.829993e-05,44.71282
-0.002794027,-3.819886e-05,44.85388
-0.0027937,-3.809984e-05,44.99494
-0.002793133,-3.800041e-05,45.13599
-0.002792448,-3.789947e-05,45.27702
-0.00279209,-3.779997e-05,45.41809
-0.002792388,-3.769901e-05,45.55912
-0.002791703,-3.759986e-05,45.70017
-0.002791315,-3.749887e-05,45.84122
-0.002791077,-3.739963e-05,45.98228
-0.002790898,-3.730023e-05,46.12334
-0.002790451,-3.719941e-05,46.26439
-0.002790272,-3.710005e-05,46.40543
-0.002789766,-3.699875e-05,46.54647
-0.002789587,-3.689942e-05,46.68751
-0.002788544,-3.680029e-05,46.82856
-0.002788305,-3.669936e-05,46.96961
-0.002788097,-3.660003e-05,47.11066
-0.00278765,-3.649901e-05,47.25172
-0.00278753,-3.639967e-05,47.39276
-0.002786875,-3.629881e-05,47.5338
-0.002786398,-3.61995e-05,47.67484
-0.002786398,-3.610019e-05,47.81587
-0.002785742,-3.59992e-05,47.95692
-0.002785891,-3.589998e-05,48.09799
-0.002785474,-3.579902e-05,48.23904
-0.002784699,-3.569972e-05,48.38009
-0.002784908,-3.560036e-05,48.52114
-0.002784789,-3.549956e-05,48.66221
-0.00278455,-3.540023e-05,48.80325
-0.002783477,-3.529916e-05,48.9443
-0.002783835,-3.519973e-05,49.08534
-0.002783626,-3.509875e-05,49.22639
-0.002782285,-3.499954e-05,49.36743
-0.002782047,-3.490022e-05,49.50847
-0.002781987,-3.479926e-05,49.64952
-0.00278154,-3.469993e-05,49.79057
-0.002780974,-3.459917e-05,49.93161
-0.002780914,-3.449977e-05,50.07265
-0.002780497,-3.439876e-05,50.2137
-0.002779365,-3.429933e-05,50.35475
-0.002780348,-3.420023e-05,50.49579
-0.002779782,-3.409921e-05,50.63685
-0.002779543,-3.399995e-05,50.77791
-0.002778918,-3.389899e-05,50.91895
-0.002778798,-3.379956e-05,51.06
-0.002778232,-3.370039e-05,51.20105
-0.002777636,-3.359946e-05,51.34209
-0.002777278,-3.35001e-05,51.48315
-0.002777666,-3.339909e-05,51.62419
-0.002776951,-3.329993e-05,51.76525
-0.002776533,-3.319897e-05,51.9063
-0.002775967,-3.309968e-05,52.04735
