voltage [V],current [A],time [s]
-0.002830207,-3.009892e-05,28.06897
-0.002829492,-2.99996e-05,28.21003
-0.002828479,-2.990042e-05,28.35109
-0.002827197,-2.979943e-05,28.49215
-0.00282672,-2.970017e-05,28.63318
-0.002826035,-2.959916e-05,28.77423
-0.002824783,-2.949983e-05,28.91528
-0.002824545,-2.939896e-05,29.05634
-0.002823472,-2.929967e-05,29.19738
-0.002823144,-2.920032e-05,29.33843
-0.00282225,-2.909935e-05,29.47949
-0.002821088,-2.900015e-05,29.62056
-0.002820432,-2.889913e-05,29.76159
-0.002819598,-2.879981e-05,29.90262
-0.002818614,-2.87005e-05,30.04368
-0.002817988,-2.859966e-05,30.18472
-0.00281778,-2.850036e-05,30.32577
-0.00281623,-2.839923e-05,30.46682
-0.002815574,-2.829987e-05,30.60787
-0.0028148,-2.819882e-05,30.74893
-0.002814621,-2.809965e-05,30.88998
-0.002813876,-2.800037e-05,31.03103
-0.002813637,-2.789937e-05,31.17208
-0.002813071,-2.78001e-05,31.31313
-0.002811879,-2.769927e-05,31.45418
-0.002811104,-2.75999e-05,31.59523
-0.002810717,-2.750047e-05,31.73627
-0.002809584,-2.73995e-05,31.87732
-0.002809048,-2.730034e-05,32.01838
-0.002808452,-2.719932e-05,32.15945
-0.002807617,-2.710008e-05,32.30048
-0.002807528,-2.699903e-05,32.44152
-0.00280717,-2.689968e-05,32.58257
-0.002806395,-2.680052e-05,32.72364
-0.00280562,-2.669949e-05,32.86469
-0.002804786,-2.660026e-05,33.00573
-0.002803445,-2.649927e-05,33.14679
-0.002802908,-2.640014e-05,33.28784
-0.002802819,-2.629917e-05,33.42889
-0.002801567,-2.619989e-05,33.56993
-0.002801448,-2.610048e-05,33.71096
-0.002801001,-2.599965e-05,33.85202
-0.002800196,-2.590037e-05,33.99307
-0.002800077,-2.579938e-05,34.13413
-0.002799362,-2.570004e-05,34.27517
-0.002798229,-2.560092e-05,34.41623
-0.002797544,-2.549989e-05,34.55729
-0.002797246,-2.540054e-05,34.69834
-0.002796859,-2.529952e-05,34.83939
-0.002795935,-2.520025e-05,34.98043
-0.002795279,-2.509939e-05,35.12149
-0.0027951,-2.500007e-05,35.26254
-0.002794117,-2.490063e-05,35.40359
-0.00279355,-2.479955e-05,35.54464
-0.002793401,-2.470039e-05,35.68571
-0.002792358,-2.459939e-05,35.82675
-0.002791733,-2.450017e-05,35.96781
-0.002791137,-2.440081e-05,36.10888
-0.002790719,-2.43e-05,36.24992
-0.002790004,-2.420068e-05,36.39097
-0.002789199,-2.409969e-05,36.53201
-0.002788961,-2.400023e-05,36.67307
-0.002788395,-2.389924e-05,36.81414
-0.002787322,-2.380011e-05,36.95518
-0.002787411,-2.370078e-05,37.09624
-0.002787352,-2.359982e-05,37.23729
-0.002786398,-2.350048e-05,37.37832
-0.002785832,-2.339961e-05,37.51938
-0.002784759,-2.330025e-05,37.66043
-0.002784163,-2.319893e-05,37.80148
-0.002783507,-2.309964e-05,37.94252
-0.002783149,-2.300048e-05,38.08356
-0.002782136,-2.289946e-05,38.22462
-0.002782285,-2.280028e-05,38.36567
-0.002781481,-2.269921e-05,38.50672
-0.002780735,-2.259982e-05,38.64777
-0.002780288,-2.250071e-05,38.78882
-0.002779484,-2.239972e-05,38.92988
