voltage [V],current [A],time [s]
0.002700657,7.099946e-06,64.60112
0.002700597,7.049885e-06,64.74217
0.00270012,7.00003e-06,64.88321
0.002699822,6.949995e-06,65.02427
0.002699494,6.89996e-06,65.1653
0.002698988,6.849938e-06,65.30635
0.002698958,6.800047e-06,65.44741
0.002697915,6.750006e-06,65.58845
0.002698004,6.699972e-06,65.72951
0.002697557,6.649942e-06,65.87057
0.002696782,6.600085e-06,66.01161
0.002696693,6.550047e-06,66.15266
0.00269556,6.500019e-06,66.29371
0.002695292,6.449975e-06,66.43478
0.002694458,6.400091e-06,66.57583
0.002694637,6.35006e-06,66.71688
0.002693444,6.299976e-06,66.85794
0.002692789,6.249947e-06,66.99898
0.002692252,6.199881e-06,67.14004
0.002691507,6.15006e-06,67.2811
0.002691716,6.100004e-06,67.42215
0.002690643,6.049981e-06,67.56318
0.00268963,5.999937e-06,67.70423
0.002689332,5.950069e-06,67.84527
0.002688497,5.900014e-06,67.98633
0.002688438,5.849995e-06,68.12737
0.002687603,5.799933e-06,68.26843
0.002687305,5.750098e-06,68.40947
0.002686739,5.700029e-06,68.55052
0.002685457,5.650017e-06,68.69157
0.002684176,5.599957e-06,68.83263
0.002684474,5.550061e-06,68.97366
0.002683312,5.500008e-06,69.11473
0.002682358,5.449971e-06,69.25577
0.002681971,5.399926e-06,69.39681
0.002681077,5.350066e-06,69.53787
0.002680421,5.30003e-06,69.67893
0.002678424,5.249993e-06,69.81997
0.002677202,5.199976e-06,69.96102
0.002676249,5.149931e-06,70.10206
0.002675295,5.100058e-06,70.24312
0.002673537,5.050016e-06,70.38418
0.002672523,4.999984e-06,70.52523
0.002671093,4.949919e-06,70.66629
0.002668679,4.900084e-06,70.80732
0.002666473,4.850046e-06,70.94836
0.002664298,4.799977e-06,71.08942
0.002661109,4.74992e-06,71.23046
0.002658039,4.700057e-06,71.37149
0.00265336,4.650016e-06,71.51255
0.002647787,4.599962e-06,71.65359
0.002641648,4.549919e-06,71.79463
0.002632201,4.500083e-06,71.93568
0.002623886,4.450047e-06,72.07672
0.0026142,4.400026e-06,72.21776
0.002605408,4.349977e-06,72.35881
0.002592891,4.300102e-06,72.49987
0.002577931,4.250067e-06,72.6409
0.002557486,4.20001e-06,72.78194
0.002540767,4.149972e-06,72.923
0.002522677,4.099924e-06,73.06405
0.002513915,4.050087e-06,73.20509
0.002492875,4.000021e-06,73.34616
0.002472401,3.949959e-06,73.48721
0.002451181,3.899924e-06,73.62825
0.002429008,3.850042e-06,73.76931
0.002408803,3.800007e-06,73.91037
0.002387106,3.749956e-06,74.05142
0.002364397,3.699924e-06,74.19246
0.00233528,3.650079e-06,74.33351
0.002312452,3.600069e-06,74.47457
0.00229314,3.550007e-06,74.61562
0.002263069,3.499978e-06,74.75666
0.002234042,3.450086e-06,74.89771
0.002213418,3.400062e-06,75.03876
0.002183408,3.350004e-06,75.17981
0.002154946,3.29998e-06,75.32086
0.00211969,3.250087e-06,75.46192
0.002092272,3.200064e-06,75.60294
0.002063215,3.150006e-06,75.74401
0.002029955,3.099956e-06,75.88504
0.001995802,3.049909e-06,76.02611
0.00196588,3.000056e-06,76.16716
0.001924753,2.950006e-06,76.3082
0.001897693,2.899977e-06,76.44925
0.00185293,2.849933e-06,76.59029
0.001824826,2.80009e-06,76.73135
0.001776129,2.750065e-06,76.87239
0.001739621,2.700004e-06,77.01344
0.001701802,2.649973e-06,77.15448
0.001655549,2.600096e-06,77.29554
0.001608998,2.550059e-06,77.4366
0.001567334,2.499981e-06,77.57767
0.001515359,2.449944e-06,77.7187
0.00147,2.400087e-06,77.85975
0.001424462,2.350031e-06,78.0008
0.001371533,2.29999e-06,78.14183
0.001346767,2.249943e-06,78.28287
0.001315057,2.200086e-06,78.42394
0.001285464,2.15006e-06,78.56499
0.001253873,2.100011e-06,78.70602
0.001215041,2.049972e-06,78.84708
0.001181185,1.999937e-06,78.98812
0.001146644,1.950082e-06,79.12918
0.001101375,1.900045e-06,79.27021
0.001069933,1.85e-06,79.41126
0.001015842,1.799963e-06,79.55232
0.0009628832,1.750059e-06,79.69336
0.0009129643,1.70002e-06,79.83441
0.0008604228,1.64998e-06,79.97545
0.0008255243,1.599939e-06,80.11649
0.0007897019,1.550074e-06,80.25755
0.0007568598,1.500024e-06,80.3986
0.0007279813,1.449986e-06,80.53965
0.0006842613,1.399947e-06,80.6807
0.0006457865,1.350094e-06,80.82177
0.0006108582,1.300041e-06,80.96281
0.0005749762,1.250006e-06,81.10385
0.0005364716,1.199949e-06,81.24489
0.0004990101,1.150122e-06,81.38594
0.0004624128,1.100067e-06,81.52699
0.0004293323,1.050032e-06,81.66803
0.0003939569,9.999512e-07,81.80906
0.0003575087,9.499163e-07,81.9501
0.0003227592,9.000451e-07,82.09115
0.0002938211,8.500101e-07,82.2322
0.0002610981,7.999442e-07,82.37324
0.0002227724,7.499057e-07,82.5143
0.0001903474,7.000435e-07,82.65535
0.0001637638,6.499595e-07,82.79639
6.556511e-06,5.999227e-07,82.93744
7.18236e-06,5.498823e-07,83.07846
7.95722e-06,5.000184e-07,83.21951
7.033348e-06,4.499598e-07,83.36055
7.06315e-06,3.999248e-07,83.5016
7.510185e-06,3.498935e-07,83.64266
6.943941e-06,3.00035e-07,83.7837
7.241964e-06,2.499619e-07,83.92477
7.301569e-06,1.999197e-07,84.06581
6.705523e-06,1.498756e-07,84.20685
7.003546e-06,1.000117e-07,84.3479
7.480383e-06,4.995309e-08,84.48897
7.18236e-06,-8.913048e-11,84.63
6.377697e-06,-4.989124e-08,84.77135
7.510185e-06,-9.995892e-08,84.91241
7.06315e-06,-1.498411e-07,85.05345
6.79493e-06,-1.99896e-07,85.19449
7.420778e-06,-2.499364e-07,85.33556
7.271767e-06,-3.000187e-07,85.47663
6.824732e-06,-3.49879e-07,85.61767
6.020069e-06,-3.999176e-07,85.7587
7.331371e-06,-4.499616e-07,85.89975
6.258488e-06,-5.000275e-07,86.04082
6.824732e-06,-5.498914e-07,86.18185
6.079674e-06,-5.999409e-07,86.32291
6.973743e-06,-6.499777e-07,86.46396
6.705523e-06,-6.998816e-07,86.60501
6.824732e-06,-7.499311e-07,86.74606
6.556511e-06,-7.999879e-07,86.88712
6.645918e-06,-8.500538e-07,87.02815
7.06315e-06,-8.999195e-07,87.16919
6.914139e-06,-9.499745e-07,87.31022
6.556511e-06,-1.000017e-06,87.45127
6.467104e-06,-1.050097e-06,87.59231
6.258488e-06,-1.099956e-06,87.73336
6.645918e-06,-1.15002e-06,87.87439
6.705523e-06,-1.200036e-06,88.01543
6.735325e-06,-1.249924e-06,88.15647
7.301569e-06,-1.299964e-06,88.29753
6.943941e-06,-1.350019e-06,88.43858
6.735325e-06,-1.400051e-06,88.57961
